latitude,longitude,dataset_id,common_name,date_time
33.5487,137.669,320,Loggerhead,01-Feb-2001
34.052,169.7225,320,Loggerhead,03-Feb-2001
33.824,169.3215,320,Loggerhead,06-Feb-2001
33.8592,168.9872,320,Loggerhead,08-Feb-2001
33.667,168.405666666667,320,Loggerhead,11-Feb-2001
33.3136666666667,168.141333333333,320,Loggerhead,16-Feb-2001
32.543,168.118,320,Loggerhead,18-Feb-2001
32.154,168.884666666667,320,Loggerhead,21-Feb-2001
31.343,169.874,320,Loggerhead,23-Feb-2001
30.998,169.755,320,Loggerhead,26-Feb-2001
30.608,169.317,320,Loggerhead,03-Mar-2001
30.7216666666667,168.871,320,Loggerhead,05-Mar-2001
30.863,169.57,320,Loggerhead,08-Mar-2001
30.8745,170.374,320,Loggerhead,10-Mar-2001
30.5285,170.016,320,Loggerhead,13-Mar-2001
30.7825,170.8325,320,Loggerhead,15-Mar-2001
31.004,171.482333333333,320,Loggerhead,18-Mar-2001
30.7118,171.3726,320,Loggerhead,20-Mar-2001
30.235,171.345,320,Loggerhead,23-Mar-2001
30.063,170.747,320,Loggerhead,25-Mar-2001
30.153,170.6535,320,Loggerhead,28-Mar-2001
29.884,170.636,320,Loggerhead,30-Mar-2001
29.564,170.512,320,Loggerhead,02-Apr-2001
30.3842,169.5926,320,Loggerhead,04-Apr-2001
30.6715,169.096,320,Loggerhead,09-Apr-2001
30.945,169.294,320,Loggerhead,12-Apr-2001
31.449,170.494,320,Loggerhead,14-Apr-2001
32.2155,170.7975,320,Loggerhead,17-Apr-2001
32.531,169.9385,320,Loggerhead,22-Apr-2001
32.965,168.273,320,Loggerhead,29-Apr-2001
32.478,167.3994,320,Loggerhead,02-May-2001
32.433,165.347333333333,320,Loggerhead,09-May-2001
32.649,164.026,320,Loggerhead,14-May-2001
33.3125,164.1715,320,Loggerhead,17-May-2001
33.3705,164.3095,320,Loggerhead,19-May-2001
34.1541666666667,165.129,320,Loggerhead,22-May-2001
34.729,165.43,320,Loggerhead,24-May-2001
36.138,164.848,320,Loggerhead,27-May-2001
36.985,162.711,320,Loggerhead,01-Jun-2001
