latitude,longitude,dataset_id,common_name,date_time
31,130.532,742,Green Sea Turtle,29-Sep-2003
30.728,130.829,742,Green Sea Turtle,30-Sep-2003
30.754,130.865,742,Green Sea Turtle,01-Oct-2003
23.362,119.515,742,Green Sea Turtle,21-Aug-2004
23.339,119.376,742,Green Sea Turtle,22-Aug-2004
23.266,119.051,742,Green Sea Turtle,23-Aug-2004
22.845,118.662,742,Green Sea Turtle,24-Aug-2004
22.552,118.446,742,Green Sea Turtle,25-Aug-2004
22.181,118.545,742,Green Sea Turtle,26-Aug-2004
21.997,118.888,742,Green Sea Turtle,27-Aug-2004
22.248,118.992,742,Green Sea Turtle,28-Aug-2004
22.234,119.672,742,Green Sea Turtle,29-Aug-2004
21.745,120.212,742,Green Sea Turtle,30-Aug-2004
21.213,119.951,742,Green Sea Turtle,31-Aug-2004
20.797,119.403,742,Green Sea Turtle,01-Sep-2004
20.363,118.864,742,Green Sea Turtle,02-Sep-2004
20.193,118.043,742,Green Sea Turtle,03-Sep-2004
20.36,117.638,742,Green Sea Turtle,04-Sep-2004
20.703,116.423,742,Green Sea Turtle,06-Sep-2004
20.926,116.467,742,Green Sea Turtle,07-Sep-2004
21.109,116.499,742,Green Sea Turtle,08-Sep-2004
21.137,116.634,742,Green Sea Turtle,09-Sep-2004
20.947,116.844,742,Green Sea Turtle,10-Sep-2004
20.741,116.694,742,Green Sea Turtle,11-Sep-2004
23.36,119.49,742,Green Sea Turtle,07-Aug-2005
23.83,120.25,742,Green Sea Turtle,16-Aug-2005
24.41,120.34,742,Green Sea Turtle,17-Aug-2005
23.356,119.476,742,Green Sea Turtle,20-Aug-2005
24.36,120.49,742,Green Sea Turtle,23-Aug-2005
23.36,119.5,742,Green Sea Turtle,27-Aug-2005
25.47,121.67,742,Green Sea Turtle,05-Sep-2005
25.38,121.89,742,Green Sea Turtle,06-Sep-2005
25.59,121.7,742,Green Sea Turtle,09-Sep-2005
26.05,121.76,742,Green Sea Turtle,10-Sep-2005
26.37,121.65,742,Green Sea Turtle,11-Sep-2005
25.134,120.5115,742,Green Sea Turtle,12-Sep-2005
25.334,120.3695,742,Green Sea Turtle,13-Sep-2005
23.558,119.592,742,Green Sea Turtle,14-Sep-2005
25.5265,120.2695,742,Green Sea Turtle,15-Sep-2005
24.078,120.148,742,Green Sea Turtle,17-Sep-2005
26,120.8785,742,Green Sea Turtle,18-Sep-2005
26.035,121.075,742,Green Sea Turtle,19-Sep-2005
26.412,121.495,742,Green Sea Turtle,20-Sep-2005
25.529,121.112666666667,742,Green Sea Turtle,21-Sep-2005
23.9929,119.7655,742,Green Sea Turtle,22-Sep-2005
23.2651111111111,119.165666666667,742,Green Sea Turtle,23-Sep-2005
23.2090909090909,118.898181818182,742,Green Sea Turtle,24-Sep-2005
23.6452,119.302,742,Green Sea Turtle,25-Sep-2005
24.126,119.704333333333,742,Green Sea Turtle,26-Sep-2005
22.9585,118.705,742,Green Sea Turtle,27-Sep-2005
21.65825,117.79975,742,Green Sea Turtle,28-Sep-2005
23.408375,119.68525,742,Green Sea Turtle,29-Sep-2005
21.8666,118.6142,742,Green Sea Turtle,30-Sep-2005
21.7985,119.02475,742,Green Sea Turtle,01-Oct-2005
24.1953333333333,121.411,742,Green Sea Turtle,02-Oct-2005
22.89125,120.5515,742,Green Sea Turtle,03-Oct-2005
21.3022221666667,119.4375555,742,Green Sea Turtle,04-Oct-2005
22.479625,121.176625,742,Green Sea Turtle,05-Oct-2005
28.195,126.54475,742,Green Sea Turtle,06-Oct-2005
20.0432142857143,120.011428571429,742,Green Sea Turtle,07-Oct-2005
19.7936428571429,120.394714285714,742,Green Sea Turtle,08-Oct-2005
21.3735,122.109,742,Green Sea Turtle,09-Oct-2005
26.564,127.0195,742,Green Sea Turtle,10-Oct-2005
18.418,121.205166666667,742,Green Sea Turtle,11-Oct-2005
20.133,122.9955,742,Green Sea Turtle,12-Oct-2005
19.9495,123.1335,742,Green Sea Turtle,13-Oct-2005
26.513,128.047,742,Green Sea Turtle,14-Oct-2005
12.2108333333333,118.555666666667,742,Green Sea Turtle,15-Oct-2005
11.0513333333333,118.361,742,Green Sea Turtle,17-Oct-2005
9.95425,118.36675,742,Green Sea Turtle,20-Oct-2005
9.62,118.169,742,Green Sea Turtle,21-Oct-2005
31.77,129.78,742,Green Sea Turtle,24-Oct-2005
31.73,129.8,742,Green Sea Turtle,26-Oct-2005
12.3023333333333,-68.3386666666667,753,Green Sea Turtle,31-Oct-2004
12.4883,-68.5054,753,Green Sea Turtle,01-Nov-2004
13.0053636363636,-69.0926363636364,753,Green Sea Turtle,02-Nov-2004
13.3287272727273,-69.3716363636364,753,Green Sea Turtle,03-Nov-2004
13.5,-70.159,753,Green Sea Turtle,04-Nov-2004
13.4674166666667,-70.5025,753,Green Sea Turtle,05-Nov-2004
13.4473333333333,-71.2405555555555,753,Green Sea Turtle,06-Nov-2004
13.4876666666667,-72.1438333333333,753,Green Sea Turtle,07-Nov-2004
13.6903333333333,-72.8285,753,Green Sea Turtle,08-Nov-2004
13.7686,-73.6232,753,Green Sea Turtle,09-Nov-2004
13.7425,-74.3572,753,Green Sea Turtle,10-Nov-2004
13.6614615384615,-75.2380769230769,753,Green Sea Turtle,11-Nov-2004
13.1647,-75.9204,753,Green Sea Turtle,12-Nov-2004
12.524875,-76.532125,753,Green Sea Turtle,13-Nov-2004
12.2595714285714,-77.0284285714286,753,Green Sea Turtle,14-Nov-2004
12.065875,-77.78975,753,Green Sea Turtle,15-Nov-2004
11.911,-78.605,753,Green Sea Turtle,16-Nov-2004
