latitude longitude
13.946 -83.174
14.305 -82.919
14.223 -82.768
14.113 -82.627
14.103 -82.581
14.062 -82.562
14.074 -82.52
14.082 -82.587
14.087 -82.378
14.153 -82.598
14.102 -82.601
14.058 -82.567
14.056 -82.595
14.059 -82.622
14.057 -82.57
14.064 -82.578
14.057 -82.608
14.062 -82.573
14.074 -82.596
14.068 -82.567
14.086 -82.539
14.074 -82.569
14.029 -82.613
14.072 -82.574
14.103 -82.849
14.057 -82.59
14.069 -82.572
14.023 -82.544
14.064 -82.607
14.068 -82.58
13.585 -82.992
14.059 -82.573
14.067 -82.567
14.064 -82.547
14.059 -82.602
14.063 -82.588
14.064 -82.562
14.027 -82.557
14.061 -82.579
14.053 -82.558
14.039 -82.708
14.049 -82.546
14.085 -82.549
14.057 -82.563
13.991 -82.545
14.075 -82.652
14.034 -82.731
14.069 -82.594
14.056 -82.558
14.074 -82.531
14.103 -82.61
14.215 -83.097
14.038 -82.557
14.055 -82.57
14.069 -82.58
14.144 -82.604
14.062 -82.586
14.063 -82.588
14.05 -82.58
12.168 -68.281
11.884 -68.384
11.741 -68.467
11.496 -68.434
11.296 -68.456
11.312 -68.334
11.091 -67.835
11.044 -67.719
11.206 -67.382
11.766 -67.3
12.052 -67.643
11.129 -71.552
11.601 -69.211
11.844 -68.641
12.045 -68.266
11.787 -68.583
11.714 -68.686
12.253 -68.861
12.149 -69.047
12.081 -68.915
12.157 -68.823
12.237 -68.841
12.302 -68.504
12.257 -68.312
11.942 -68.417
12.086 -68.314
12.043 -68.361
12.044 -68.261
12.041 -68.272
11.963 -68.295
11.863 -68.289
12.05 -68.529
12.016 -68.504
12.051 -68.278
12.097 -68.347
12.144 -68.367
11.986 -68.17
12.05 -68.274
12.044 -68.271
12.031 -68.265
12.045 -68.266
12.043 -68.269
12.044 -68.27
11.983 -68.539
11.814 -68.553
11.469 -68.854
11.481 -68.918
11.475 -68.831
11.603 -69.143
11.84 -69.311
12.148 -69.011
12.092 -68.776
12.032 -68.741
12.104 -68.794
12.288 -68.791
12.414 -68.389
12.029 -68.238
11.987 -68.331
12.039 -68.265
12.045 -68.268
12.046 -68.29
12.039 -68.27
12.037 -68.267
12.05 -68.273
12.045 -68.262
12.52 -68.469
12.397 -68.945
12.631 -69.538
12.755 -70.021
13.108 -70.363
13.532 -70.842
13.738 -71.126
14.032 -71.607
14.234 -72.272
14.324 -72.501
14.787 -73.244
15.051 -73.673
15.417 -74.358
15.546 -74.985
15.548 -75.46
15.521 -76.148
15.529 -76.732
15.597 -76.975
15.816 -77.301
16.261 -77.472
16.43 -77.537
16.83 -77.598
17.127 -77.852
17.551 -78.171
17.842 -78.16
18.171 -78.14
18.557 -78.533
18.593 -79.225
18.587 -79.611
18.834 -81.127
19.246 -80.318
17.86 -83.276
17.394 -83.812
17.305 -84.512
17.185 -85.26
16.954 -85.965
16.775 -86.471
16.447 -86.961
16.373 -87.538
16.828 -87.725
17.216 -87.81
17.924 -87.934
12.278 -68.359
12.261 -68.327
12.259 -68.463
12.275 -68.338
12.278 -68.34
12.276 -68.341
12.279 -68.348
12.267 -68.356
12.28 -68.351
12.278 -68.328
12.022 -67.754
11.866 -67.372
11.824 -66.836
11.823 -66.845
11.833 -66.839
11.834 -66.9
11.827 -66.797
11.829 -66.872
11.843 -66.83
11.818 -66.826
11.832 -66.789
11.777 -66.843
11.837 -66.814
11.83 -66.804
11.836 -66.794
11.825 -66.806
11.85 -66.833
11.836 -66.79
11.843 -66.812
11.846 -66.841
11.844 -66.805
11.833 -66.789
11.829 -66.794
11.811 -66.8
11.842 -66.813
11.785 -66.999
11.834 -66.805
11.838 -66.834
11.847 -66.86
11.829 -66.817
11.836 -66.792
11.825 -66.798
11.839 -66.833
11.842 -66.81
11.843 -66.828
11.83 -66.867
11.819 -66.801
11.844 -66.839
11.844 -66.85
11.808 -66.865
11.826 -66.829
11.831 -66.819
11.816 -66.799
11.841 -66.812
11.846 -66.828
11.835 -66.837
11.798 -66.821
11.797 -66.791
11.854 -66.847
11.809 -66.815
11.803 -66.799
11.845 -66.836
11.842 -66.824
11.828 -66.816
11.832 -66.82
11.837 -66.812
11.833 -66.789
11.83 -66.82
11.808 -66.814
11.834 -66.826
11.855 -66.896
11.835 -66.818
11.804 -66.798
11.828 -66.789
11.88 -66.854
11.804 -66.806
11.828 -66.791
11.843 -66.788
11.926 -66.914
11.843 -66.826
11.847 -66.832
11.842 -66.83
11.807 -66.847
11.848 -66.84
11.846 -66.837
11.848 -66.833
11.846 -66.841
11.857 -66.837
11.809 -66.817
11.82 -66.838
11.872 -66.861
11.842 -66.852
11.84 -66.826
11.841 -66.84
11.835 -66.829
11.846 -66.829
11.826 -66.813
11.833 -66.789
11.815 -66.804
11.837 -66.84
11.833 -66.826
11.828 -66.794
11.839 -66.823
11.831 -66.803
11.812 -66.852
11.821 -66.804
11.835 -66.822
