latitude longitude
12.713 -82.676
14.228 -72.258
11.764 -68.267
11.83 -66.813
17.185 -85.26
13.461 -71.517
12.039 -68.262
17.263 -84.984
16.064 -77.408
11.825 -66.813
13.348 -75.77
11.972 -81.169
11.945 -78.331
12.665 -69.83
12.079 -68.438
12.044 -68.266
11.426 -67.244
11.838 -66.819
11.843 -66.816
11.833 -66.793
11.741 -68.467
12.95 -69.018
15.564 -74.895
11.823 -68.562
12.278 -68.34
12.043 -68.265
12.043 -68.265
12.043 -68.265
11.848 -66.837
12.678 -68.57
16.954 -85.965
12.273 -68.253
11.26 -68.137
11.825 -66.806
11.829 -66.794
12.891 -76.141
14.053 -82.558
14.058 -82.567
12.636 -81.682
13.008 -76.077
11.861 -78.97
16.742 -77.529
14.106 -72.092
11.48 -68.786
11.995 -68.247
11.844 -66.824
11.849 -66.823
12.338 -76.813
13.696 -75.199
14.064 -82.541
18.588 -79.403
12.09 -77.679
12.148 -69.011
11.98 -69.217
12.097 -68.738
13.625 -72.661
11.829 -66.794
13.704 -73.893
14.063 -82.574
11.808 -66.865
11.824 -66.836
11.841 -66.817
11.828 -66.811
11.831 -66.807
11.834 -66.782
12.237 -68.841
11.528 -68.337
12.267 -68.316
12.045 -68.219
12.045 -68.219
13.027 -69.361
12.112 -77.501
16.62 -86.709
12.449 -69.105
12.334 -68.27
11.81 -66.825
11.805 -66.816
11.829 -66.792
13.063 -76.036
16.442 -87.092
17.996 -78.154
16.43 -77.537
16.387 -77.528
12.259 -68.463
11.859 -68.285
12.203 -68.208
11.722 -67.266
11.828 -66.816
11.826 -66.813
11.827 -66.803
11.803 -66.799
11.834 -66.792
11.836 -66.788
12.607 -68.639
13.271 -75.775
12.883 -82.904
15.813 -77.21
14.136 -72.165
13.485 -72.122
11.792 -68.376
12.039 -68.265
12.039 -68.265
11.164 -67.357
11.828 -66.806
14.057 -82.57
12.302 -68.504
11.813 -66.815
11.833 -66.791
14.063 -82.588
15.327 -74.009
14.234 -72.241
14.093 -72.049
12.097 -68.738
12.564 -68.687
11.532 -68.37
12.05 -68.257
12.018 -68.245
11.851 -66.812
11.802 -66.763
14.06 -82.565
15.524 -76.439
18.183 -78.112
12.032 -68.366
11.963 -68.295
11.358 -68.099
13.299 -75.803
16.324 -77.431
13.458 -72.051
14.064 -71.734
12.045 -68.264
10.966 -67.62
11.85 -66.833
11.864 -66.833
11.825 -66.82
11.826 -66.771
11.809 -66.809
11.828 -66.803
12.048 -87.993
13.14317 -87.90183
13.16815 -87.8918
13.13375 -87.91619
13.24709 -87.96074
13.02406 -87.84448
12.80789 -87.53567
12.65503 -87.40213
12.51313 -87.23306
12.32509 -87.09892
12.28618 -87.08879
12.29277 -87.02525
12.13636 -86.94056
11.89812 -86.62699
11.35479 -86.51137
11.165 -86.23443
11.01371 -86.01813
10.69834 -86.05517
10.65887 -85.8694
10.71969 -85.68042
10.6659 -85.66829
11.66987 -86.34916
11.826 -66.791
11.847 -66.833
12.099 -67.852
12.278 -68.328
11.763 -67.206
11.755 -67.205
14.074 -82.596
11.82 -66.838
12.097 -87.935
11.835 -66.837
11.838 -66.834
12.018 -88.128
11.38 -86.083
11.238 -85.873
12.038 -88.019
13.313 -89.546
13.313 -89.546
11.969 -87.989
12.032 -88.074
12.835 -88.773
11.416 -86.038
